4.18,31.12,61.78,73.48,117.38,186.2,220.76,259.27,261.47,272.77,320.96,331.62,338.74,375.6,470.0,510.64,0
11.45,29.43,65.58,73.19,129.63,245.74,272.62,282.43,394.52,452.45,468.6,529.73,545.7,554.84,610.54,671.71,0
63.45,69.66,119.04,125.74,175.81,230.11,327.39,354.94,390.45,408.21,423.61,533.78,541.99,578.03,586.05,653.48,3
4.62,5.18,10.18,13.66,60.5,76.22,88.45,96.07,104.14,111.6,169.69,173.81,194.48,205.58,212.05,259.35,1
22.12,93.31,168.22,179.12,304.57,367.46,382.03,396.96,459.64,587.89,589.57,606.39,634.52,663.07,667.29,691.58,0
5.76,47.58,52.26,74.03,98.56,148.58,265.09,271.15,272.04,292.0,302.95,335.47,521.82,583.59,642.22,668.11,0
0.21,4.49,13.19,53.73,66.54,68.33,70.57,89.44,97.01,101.44,107.88,124.37,148.77,150.76,161.6,163.71,0
2.84,9.35,21.48,23.83,33.12,34.39,43.53,56.66,59.62,60.84,60.85,63.5,66.36,80.94,83.71,88.72,0
58.97,94.76,99.39,104.11,123.54,175.32,298.73,390.65,408.6,426.06,576.04,605.56,616.69,630.23,776.52,826.55,4
31.27,130.55,285.43,320.74,350.43,416.87,423.4,451.74,484.26,491.25,529.16,546.97,591.29,717.59,764.76,767.24,0
84.94,111.85,113.89,153.77,208.53,210.71,241.81,290.76,334.87,392.47,411.96,440.97,578.16,650.87,670.85,803.22,5
44.19,51.48,91.18,104.26,125.71,149.02,224.42,225.56,238.21,239.92,307.7,344.49,355.88,368.21,378.02,422.35,5
175.01,220.15,285.99,393.68,456.24,474.47,515.3,573.36,573.87,599.54,606.9,680.27,696.73,716.35,732.53,778.05,10
72.51,85.55,109.53,116.74,127.61,130.58,145.42,163.88,180.4,242.83,283.27,288.0,295.58,313.89,329.84,334.24,7
35.68,60.75,274.68,338.54,345.46,383.8,495.29,529.77,611.04,630.06,675.11,781.35,792.99,859.17,865.84,915.82,1
30.79,65.49,67.4,98.27,109.65,129.54,181.84,235.39,261.16,284.84,298.3,301.45,304.85,315.32,335.12,430.86,5
27.93,36.34,39.69,93.92,106.91,136.73,175.22,186.01,235.11,254.11,300.82,307.55,307.72,310.8,320.9,363.25,2
3.05,4.57,11.59,189.18,195.83,225.02,238.41,271.87,298.83,403.27,427.33,532.83,609.5,619.49,623.18,717.89,1
58.24,76.15,77.42,90.95,116.47,119.45,146.25,148.02,183.34,199.06,268.21,275.99,352.49,382.74,411.52,517.34,7
5.16,11.52,14.66,15.43,18.4,19.13,23.72,32.88,40.64,44.89,48.37,54.95,57.14,65.35,65.79,66.76,5
58.82,96.16,105.17,111.85,139.96,213.49,222.66,223.06,267.28,283.76,299.95,313.04,334.04,339.9,380.79,383.3,9
59.99,88.05,100.5,109.03,136.81,181.46,272.26,276.26,276.45,428.14,466.36,516.3,520.66,540.21,540.5,697.19,3
25.62,29.68,52.73,58.74,61.56,73.27,74.04,104.4,119.42,160.18,175.04,177.34,207.99,208.43,225.42,248.09,6
6.6,17.29,37.62,44.54,79.02,122.88,260.46,277.11,278.31,299.07,347.1,401.85,406.15,427.96,489.09,509.34,0
12.39,29.05,76.77,93.35,145.8,156.7,164.46,240.32,264.87,265.3,332.03,350.23,355.54,426.51,433.02,558.5,0
9.85,17.86,52.53,68.27,76.5,85.43,177.84,189.14,214.06,287.99,337.42,396.63,415.11,444.74,494.46,518.44,1
