65.16,77.0,88.0,194.15,2
5.03,14.0,23.0,28.0,0
1.0,3.5,3.0,5.0,0
146.0,158.21,254.0,323.0,1
34.31,60.0,137.0,232.0,1
12.8,71.0,93.31,109.0,0
45.97,70.0,133.0,182.61,1
28.0,50.87,56.0,76.0,2
0.0,4.74,9.0,15.0,0
16.0,63.76,69.0,152.0,0
44.0,255.0,701.0,813.21,0
81.55,115.0,164.1,181.0,3
312.95,503.0,514.0,600.0,2
53.65,159.0,194.38,393.0,0
118.09,135.0,154.0,155.86,2
94.16,156.0,215.43,328.0,1
87.0,249.07,389.0,641.0,0
122.0,177.9,245.0,271.0,2
49.0,126.0,130.0,150.37,3
229.53,501.0,684.0,745.0,0
38.0,87.46,175.0,454.0,0
11.14,36.0,137.82,142.0,0
175.97,333.0,413.29,444.0,0
271.0,672.24,827.0,838.0,0
131.0,219.0,280.12,282.0,3
28.84,119.0,172.0,208.0,0
345.0,398.99,633.0,693.0,1
112.76,156.0,317.0,653.0,1
93.28,108.0,369.0,888.0,1
226.55,265.0,349.0,377.11,3
366.6,464.0,493.0,506.0,3
65.0,157.51,407.0,485.38,0
102.36,125.0,128.0,140.0,3
2.0,2.94,7.0,7.72,1
15.0,27.32,29.0,30.0,3
8.0,63.45,275.0,749.27,0
212.0,413.26,570.0,723.0,0
33.35,258.0,263.0,310.0,0
31.64,34.0,79.0,162.0,1
18.11,245.0,279.0,417.0,0
4.0,7.35,7.0,32.0,2
121.02,266.0,396.0,568.0,0
6.39,29.0,38.0,46.85,0
153.76,381.0,541.0,587.0,0
46.45,101.0,117.0,146.0,2
30.3,92.0,213.0,636.0,0
12.0,32.0,43.7,92.0,1
308.66,309.0,403.0,426.44,3
35.06,62.0,190.31,197.0,1
209.44,398.0,431.59,571.0,0
395.0,402.77,420.0,443.0,3
487.8,539.0,566.18,598.0,3
324.0,688.0,727.22,864.0,0
28.0,50.26,52.0,197.0,2
177.14,251.0,481.76,734.0,1
222.0,613.55,641.0,675.0,0
120.77,345.0,375.0,413.88,0
181.03,425.0,500.0,625.0,0
37.0,134.83,142.0,254.0,0
350.84,382.0,524.85,601.0,1
34.0,71.0,71.96,89.0,3
259.0,323.75,409.0,621.0,2
159.79,171.0,227.0,576.0,2
4.0,62.74,101.0,326.0,0
1.0,4.0,5.78,8.0,0
31.0,107.0,157.3,242.0,0
8.97,44.0,45.0,50.0,0
300.0,356.0,388.39,432.0,2
190.56,230.0,343.0,388.0,1
126.29,167.0,214.0,240.92,3
1.65,5.0,10.34,21.0,0
10.0,134.0,277.87,406.0,0
22.85,36.0,53.0,56.0,3
149.0,215.61,364.0,776.0,1
4.0,50.31,78.0,80.2,0
9.0,36.5,54.0,87.0,0
89.71,137.0,199.0,212.0,1
68.83,177.0,336.0,343.0,0
45.42,60.0,234.77,268.0,1
31.55,66.0,332.0,334.05,0
30.02,95.0,156.0,204.0,0
64.38,79.0,320.57,612.0,1
87.34,429.0,524.0,822.0,0
4.0,6.23,12.0,18.0,1
63.43,92.0,246.0,323.0,1
2.4,4.0,154.0,195.0,1
8.23,121.0,272.0,297.0,0
47.0,90.0,126.85,247.0,2
0.38,46.0,148.0,209.0,0
314.51,564.0,758.0,787.0,0
45.0,189.0,303.93,323.0,0
144.0,220.0,655.0,861.31,1
66.0,503.72,558.0,569.0,0
517.0,546.0,569.47,639.0,2
56.0,377.0,702.43,829.0,0
80.0,82.12,110.0,315.0,2
1.0,3.97,26.0,40.0,0
20.0,134.0,140.32,399.0,0
117.0,412.0,443.49,604.0,0
418.87,488.0,489.0,783.0,2
140.24,218.0,298.3,511.0,2
127.43,364.0,405.54,699.0,0
28.0,30.09,34.0,39.0,2
70.4,304.0,322.0,331.0,0
61.05,171.0,179.0,287.0,0
17.0,87.0,122.47,133.0,0
66.12,69.0,153.0,364.98,1
287.6,350.0,518.56,544.0,1
393.59,475.0,606.22,638.0,1
41.0,46.0,153.64,235.0,1
18.0,181.0,447.75,462.0,0
30.44,154.0,312.0,400.54,0
35.0,164.42,194.0,214.59,0
109.0,112.32,119.0,132.0,3
7.0,11.18,13.0,19.53,3
132.0,154.0,173.57,202.0,2
18.53,198.0,200.0,255.0,0
9.0,49.77,209.0,323.0,0
192.0,227.18,247.0,256.0,3
17.0,19.52,21.0,24.0,2
12.0,107.0,537.92,553.0,0
4.0,63.0,101.22,110.0,0
85.0,249.0,299.0,561.52,0
137.0,294.0,377.05,505.0,0
14.75,24.0,76.0,113.0,1
12.0,23.22,81.0,192.0,1
4.0,41.66,90.0,128.58,0
240.02,336.0,570.0,771.0,1
