36.5,105.2,107.48,109.31,165.3,171.57,223.57,229.32,244.25,278.56,447.78,459.81,496.7,498.21,562.84,650.38,3
34.22,149.89,165.63,231.2,365.1,444.52,513.98,532.16,533.09,534.91,610.26,633.56,651.0,677.54,677.79,697.08,0
6.09,15.65,63.37,64.97,109.82,112.56,117.28,139.75,144.04,159.63,173.03,186.98,193.27,215.91,227.89,268.35,0
86.73,96.29,100.43,133.83,162.6,197.75,225.78,244.09,292.27,315.48,345.28,355.2,367.54,427.81,468.61,525.33,6
7.28,20.4,214.4,240.59,297.18,301.94,375.8,407.78,450.83,488.25,602.52,615.29,619.87,671.34,733.93,848.78,0
74.09,80.63,134.74,168.49,183.57,234.81,236.52,251.27,252.11,263.42,282.16,294.06,299.27,443.19,454.34,475.59,11
19.65,24.09,67.31,97.46,140.1,153.8,171.95,177.56,187.4,189.68,197.35,202.91,203.13,204.21,220.45,246.14,1
13.34,124.88,129.72,178.98,231.67,250.67,267.76,352.95,381.12,417.85,429.55,466.51,470.1,472.66,580.47,656.42,0
90.84,127.2,140.89,147.55,199.21,221.4,268.2,268.9,284.91,297.43,326.44,359.0,377.6,485.4,487.65,625.14,9
20.11,128.47,130.07,132.36,218.45,229.25,240.64,259.06,274.75,291.58,318.38,414.46,481.35,487.1,496.86,519.42,0
4.57,23.29,32.69,39.23,70.56,75.66,76.19,100.36,109.73,111.27,113.52,138.71,144.71,150.95,163.02,167.57,0
0.86,19.92,34.43,47.85,56.02,80.13,121.6,164.2,171.17,219.32,227.64,244.45,270.11,275.77,285.76,290.06,0
5.35,7.73,34.12,105.15,259.75,304.26,361.25,375.17,380.97,527.26,546.51,548.06,600.54,662.01,663.75,729.25,1
72.17,80.87,89.44,97.03,217.59,226.4,226.58,327.46,336.29,339.25,393.63,402.43,494.11,500.22,555.7,604.01,3
24.95,65.68,74.66,79.67,90.27,95.03,96.63,98.69,105.77,112.02,128.0,145.34,155.28,161.65,162.43,213.94,14
35.08,107.71,128.78,179.0,198.97,205.2,252.57,300.05,341.18,399.47,427.47,459.64,489.9,543.49,578.43,632.23,0
93.1,97.47,251.1,254.89,277.9,301.77,306.71,360.65,375.81,417.09,425.24,473.86,490.71,503.56,559.17,593.73,1
8.71,15.71,18.03,28.46,34.61,54.89,64.43,76.44,77.01,79.72,80.25,83.07,87.26,96.69,101.33,101.38,11
9.29,10.45,27.94,28.65,29.22,52.03,77.23,86.52,87.35,144.7,160.53,166.5,199.44,288.1,314.89,335.31,4
50.76,66.0,134.51,162.37,206.05,244.98,286.76,476.0,564.99,595.65,618.13,646.71,653.89,666.24,668.24,693.71,1
13.35,82.34,85.31,94.77,219.78,356.91,449.35,517.11,561.26,562.15,570.39,584.3,598.8,600.86,675.57,788.85,0
45.07,81.01,90.14,122.47,138.32,259.2,294.47,313.41,335.16,346.29,379.61,386.86,430.07,472.28,571.3,600.38,4
14.39,36.67,54.34,54.73,111.19,146.42,211.94,219.2,245.05,262.96,274.96,328.75,366.51,414.39,499.17,544.95,3
31.83,91.72,234.18,294.44,362.53,473.27,552.94,565.58,597.81,640.95,650.21,680.19,681.44,713.58,742.86,751.28,0
209.8,214.76,308.55,354.8,407.8,530.69,578.87,603.69,656.45,745.01,746.19,774.52,877.69,896.91,919.11,939.4,4
1.2,3.41,7.57,10.87,12.54,34.43,39.61,41.02,43.46,47.41,48.21,54.67,57.28,64.66,65.13,65.8,0
1.45,12.17,13.31,14.12,22.89,30.76,49.19,62.83,73.97,74.51,80.64,82.97,91.69,99.5,101.6,117.5,0
29.43,38.71,39.0,75.58,139.18,141.83,141.85,151.9,161.06,282.21,310.62,338.33,359.32,457.37,562.7,583.71,2
169.13,180.53,267.96,319.19,426.4,520.3,568.14,579.33,642.78,649.36,695.83,713.33,719.96,724.08,766.14,789.96,1
12.58,40.52,59.96,68.45,70.42,80.55,102.71,172.36,177.66,190.47,221.73,236.28,243.5,244.28,283.7,307.94,5
74.85,92.02,124.57,172.33,183.15,183.28,204.08,215.87,281.26,345.67,349.72,424.87,489.58,572.42,636.33,655.07,7
21.35,24.75,34.27,69.57,77.34,78.43,129.37,132.23,138.97,152.02,155.49,158.9,172.98,177.77,185.62,188.7,15
4.16,22.92,49.62,60.3,84.88,155.98,166.97,263.81,301.25,344.91,350.62,352.61,431.38,438.93,474.03,585.87,0
76.27,77.48,159.82,183.95,250.48,264.42,346.38,402.35,578.62,621.17,752.88,775.98,860.06,918.68,943.62,944.64,1
34.24,91.65,115.16,118.21,223.7,252.08,278.07,296.64,311.01,421.24,440.27,450.66,454.82,588.4,695.72,705.53,0
75.92,100.47,108.18,128.93,186.27,220.0,229.08,230.99,253.64,333.47,348.87,380.69,388.78,439.86,467.15,481.46,8
12.26,41.74,80.33,82.42,111.03,134.03,144.44,150.91,161.38,184.62,190.55,219.09,243.47,246.84,268.0,293.64,0
65.3,84.02,86.91,89.42,130.07,142.58,336.37,395.3,397.03,436.0,443.73,535.24,543.48,594.97,599.59,657.01,5
6.93,21.23,97.28,103.73,144.28,185.48,216.52,222.91,227.48,234.14,284.77,284.88,333.35,338.09,351.88,366.17,0
77.72,120.18,138.41,145.48,149.79,178.82,260.39,271.27,343.68,402.36,497.51,514.09,527.23,553.34,828.97,893.91,5
12.41,49.88,57.66,70.5,118.38,119.01,120.37,199.51,202.57,216.8,236.34,242.6,271.99,272.09,310.12,318.75,0
52.2,61.8,162.81,194.32,250.04,262.09,502.99,523.6,672.57,696.16,720.69,752.08,783.85,822.51,825.76,834.11,1
28.45,146.86,238.4,261.45,262.35,264.86,303.07,307.2,355.19,386.1,394.11,424.39,483.22,486.2,599.73,602.89,0
80.18,89.39,90.13,182.47,196.78,241.84,330.3,380.21,545.0,558.6,597.95,600.32,614.29,713.48,726.23,770.45,2
22.05,28.77,95.92,135.87,158.86,159.28,218.05,245.87,249.14,263.5,285.01,336.6,459.27,665.36,675.44,687.62,1
78.7,88.73,231.15,252.37,269.35,285.96,311.26,333.78,350.42,394.19,418.82,440.42,481.88,587.49,673.44,705.57,8
3.6,10.74,29.95,36.28,77.18,101.93,115.53,123.67,169.57,170.57,192.36,196.03,219.66,219.72,249.63,262.3,0
9.48,12.83,22.24,46.74,57.95,59.31,70.36,104.49,134.37,155.86,178.17,190.59,207.62,212.9,214.55,215.92,2
60.49,121.1,153.21,229.39,250.78,272.86,310.3,364.39,415.5,416.4,487.76,493.75,539.27,575.78,614.95,739.63,0
18.31,25.56,182.45,187.96,244.89,289.82,407.46,422.17,446.03,461.4,518.04,520.99,530.58,668.87,684.83,786.63,1
63.98,75.2,85.33,89.7,96.34,101.89,108.45,143.94,146.71,183.65,185.66,201.36,263.87,264.81,279.68,296.22,6
2.2,75.52,97.17,132.61,223.98,384.3,413.03,504.22,520.46,551.1,578.68,591.07,761.1,780.48,814.67,844.47,0
23.1,27.31,39.71,48.48,61.83,62.63,84.28,111.79,118.29,148.68,154.13,157.03,167.66,180.72,182.67,191.34,5
59.86,67.94,71.58,135.11,199.42,209.83,234.17,238.67,322.86,384.36,464.18,597.04,609.97,619.81,633.41,766.57,2
10.74,74.89,86.26,133.59,178.82,189.39,272.31,407.03,437.05,521.94,611.29,660.95,744.98,754.45,790.15,801.35,0
5.9,13.74,35.02,61.32,71.48,83.27,87.79,90.62,131.52,142.91,266.12,268.67,274.17,279.34,297.66,348.74,0
13.66,82.49,180.56,185.46,187.36,380.06,394.62,403.8,478.17,481.92,491.66,513.43,553.34,557.39,559.04,571.81,0
7.47,28.36,29.17,36.6,40.36,50.46,53.5,66.31,68.49,76.14,84.83,100.71,109.78,119.2,123.12,130.74,8
17.79,44.59,57.05,124.04,127.63,225.41,274.41,368.99,455.44,490.88,677.12,678.01,764.49,771.24,788.95,793.23,0
36.28,42.08,73.0,107.9,159.71,170.65,206.69,290.58,417.02,466.05,467.87,530.16,539.84,565.71,570.74,593.07,2
116.88,129.97,143.21,249.91,268.01,282.16,363.13,364.72,373.08,482.25,527.04,591.33,607.7,705.11,720.68,741.67,2
1.08,9.45,23.75,34.24,50.25,56.3,74.02,75.97,82.15,88.01,88.87,91.0,92.54,104.53,107.69,135.25,0
41.78,75.84,196.94,214.34,239.7,275.76,340.77,395.95,432.48,596.68,683.39,690.01,692.49,693.68,712.48,725.57,0
8.4,20.34,56.67,106.79,145.94,171.03,204.57,219.6,264.67,340.89,415.7,520.44,538.24,616.85,626.12,654.89,1
56.05,123.72,149.46,173.09,225.45,231.34,287.77,298.79,352.81,487.1,515.04,526.85,550.21,594.84,675.99,677.3,7
5.83,16.61,19.99,24.96,27.01,29.49,41.74,47.78,49.69,58.95,58.96,82.87,84.56,96.48,99.74,102.17,5
43.29,138.95,161.11,166.74,178.2,295.43,301.62,312.89,354.98,439.17,522.14,549.34,590.56,610.62,667.43,811.45,0
0.27,27.93,45.13,141.96,196.78,221.16,255.93,309.1,317.26,361.97,364.16,438.8,524.37,544.5,544.93,549.95,0
15.03,80.69,158.0,191.82,224.32,330.46,430.26,475.71,506.22,515.76,528.09,571.43,707.29,744.11,945.25,950.75,0
4.09,14.7,114.58,120.15,131.8,324.17,376.0,387.68,387.92,390.88,461.4,480.11,491.01,527.09,771.82,806.33,0
5.5,6.81,7.36,9.09,10.45,10.52,12.93,13.66,16.15,18.79,19.37,22.38,22.99,23.49,29.36,30.46,5
11.8,25.86,36.59,46.2,55.55,72.66,139.72,164.04,269.74,324.59,354.72,390.95,392.92,418.64,420.21,450.97,4
0.33,4.46,9.95,27.7,30.29,36.11,39.51,46.77,52.11,73.5,78.5,80.55,84.3,85.14,98.86,100.79,0
23.45,65.82,78.84,90.09,212.54,218.32,263.21,266.38,405.37,491.17,551.09,612.04,643.89,672.6,684.87,773.76,0
15.09,24.47,88.65,148.72,192.89,205.38,206.45,242.97,332.93,359.52,360.73,361.89,416.4,429.09,470.22,485.94,1
9.71,49.58,185.08,187.07,248.54,308.26,364.83,380.93,482.36,483.02,510.13,591.05,757.99,765.94,792.26,804.75,0
22.55,48.9,84.39,177.53,187.09,200.17,204.39,205.83,209.46,209.54,233.45,252.33,287.51,339.35,346.77,359.27,9
18.65,72.48,167.88,295.84,323.24,335.99,350.7,373.46,375.3,401.25,458.73,514.23,542.3,587.05,627.98,676.5,0
30.44,41.29,49.47,66.73,95.43,132.71,133.85,206.34,211.46,212.17,216.23,222.71,286.53,305.03,316.18,322.11,3
21.15,25.47,133.99,145.32,148.94,149.41,152.05,155.31,166.53,172.61,178.95,198.5,205.98,232.78,232.79,264.72,1
38.71,42.59,47.52,112.84,131.08,210.54,228.97,260.18,319.86,341.91,395.3,422.59,433.6,452.19,454.75,456.36,2
26.75,57.96,102.67,143.87,149.51,188.81,193.25,250.09,275.56,311.34,338.34,354.95,356.08,408.64,446.8,449.88,0
7.14,26.15,38.49,51.63,66.89,88.48,90.06,92.49,109.48,109.64,114.93,129.9,133.25,166.74,178.38,203.31,0
0.0,6.57,44.9,68.42,182.17,364.21,382.84,421.04,489.41,503.51,561.82,627.55,642.5,643.15,659.89,692.82,0
19.37,22.47,24.05,29.48,31.27,37.81,39.91,42.24,44.65,58.45,66.27,71.87,73.35,90.13,112.97,124.71,7
1.76,10.97,22.2,35.6,95.33,98.14,137.24,153.28,234.14,378.68,426.48,568.84,672.68,714.83,733.46,746.43,0
17.15,37.8,79.39,116.67,145.76,197.35,277.47,299.76,309.36,328.53,405.24,416.53,472.66,597.07,694.71,854.71,0
102.13,149.33,229.19,269.77,294.48,308.08,336.92,401.91,404.42,466.47,480.57,491.22,497.18,504.53,553.56,622.5,14
3.22,13.04,18.23,25.98,31.17,34.16,39.57,48.17,48.29,61.63,73.99,80.89,103.74,105.25,105.91,109.96,8
0.24,9.66,74.27,155.46,159.07,177.14,183.06,189.84,223.96,224.75,243.36,268.24,279.42,341.96,351.43,367.21,0
24.74,72.85,111.08,134.46,158.84,159.03,193.85,203.96,246.21,255.92,258.95,373.45,481.58,483.43,483.65,535.67,10
19.55,24.02,24.78,129.01,180.55,187.72,197.14,225.58,239.3,259.15,302.75,318.31,318.7,344.92,373.49,465.17,2
49.96,78.66,125.32,206.9,212.54,276.77,437.23,465.21,683.21,701.87,725.75,786.92,813.2,820.05,912.19,926.8,1
