44.86,66.56,226.43,241.54,329.18,368.76,384.36,451.49,487.14,548.23,562.06,625.51,681.81,719.1,747.66,812.94,1
0.68,24.51,46.07,61.78,122.05,133.9,145.88,207.7,231.44,246.4,272.27,295.97,309.79,357.55,375.93,383.08,0
44.52,69.08,71.97,83.05,86.7,104.08,109.46,126.41,198.18,243.37,283.28,314.48,323.73,364.93,366.25,461.81,6
18.55,42.21,94.85,103.82,156.06,179.31,200.98,269.1,358.22,417.38,457.63,474.98,535.86,566.71,605.98,607.64,0
33.86,37.85,45.73,55.41,64.92,83.88,86.6,182.91,250.74,260.08,276.51,281.49,312.93,317.14,317.26,341.3,6
20.33,171.52,213.8,239.7,309.14,309.47,343.22,402.62,439.45,479.4,487.01,509.57,539.86,569.3,711.44,779.96,0
71.99,80.94,84.83,97.24,105.64,108.27,116.67,136.99,154.85,165.43,177.25,188.75,207.46,211.53,215.35,221.63,9
51.88,162.04,170.59,244.41,339.07,362.62,414.06,428.34,471.81,544.59,583.83,593.63,665.91,690.13,700.82,786.6,0
12.6,17.04,53.35,70.29,97.29,99.8,124.36,133.99,135.1,183.91,234.95,239.88,283.64,283.98,355.4,358.94,1
0.06,0.1,1.46,1.59,5.19,6.1,6.18,6.89,9.42,11.36,17.69,18.72,19.04,19.48,21.33,22.02,1
11.92,26.93,36.31,60.5,68.26,84.99,110.19,110.26,141.08,149.21,151.7,154.26,174.27,202.72,251.99,268.85,2
9.24,14.21,29.23,32.41,44.61,51.26,52.69,66.96,69.06,77.26,89.81,114.78,119.77,205.23,231.54,236.71,3
66.14,90.74,94.54,254.89,302.23,322.9,346.6,352.32,406.83,424.75,547.08,602.09,605.88,642.2,673.68,742.22,2
43.7,57.27,205.87,252.25,253.82,310.54,324.46,382.64,468.79,472.92,584.05,625.98,654.35,664.3,734.46,784.69,1
68.94,82.67,86.26,102.61,122.35,188.75,197.91,199.39,201.84,216.59,231.83,246.0,264.33,277.16,283.45,285.28,15
43.45,64.12,163.44,172.73,192.01,256.69,283.25,303.75,394.04,422.37,433.97,451.41,593.47,673.2,696.45,743.79,1
