6.07,27.79,84.83,107.62,215.29,263.3,331.41,406.96,419.21,443.46,466.23,477.4,483.67,500.68,529.78,549.43,0
20.71,38.26,82.02,306.02,328.61,332.8,339.39,402.52,484.79,491.56,531.16,557.71,584.9,586.75,608.69,632.22,1
0.13,2.71,30.26,47.6,132.22,146.39,176.27,177.8,180.93,280.69,281.66,328.01,345.92,362.84,488.08,538.34,0
8.36,17.63,18.07,22.13,22.6,28.17,43.63,45.06,68.82,97.39,112.65,117.51,119.31,127.99,129.18,184.9,4
0.41,32.22,34.16,52.26,75.02,80.44,87.23,107.18,111.14,125.78,127.56,130.21,130.35,130.95,166.61,182.16,0
1.46,4.07,5.6,13.12,14.72,14.9,18.53,24.03,24.8,38.24,38.39,41.52,43.05,43.85,47.02,48.76,2
1.81,54.48,60.83,90.58,118.28,126.17,143.19,197.43,238.6,279.1,334.52,385.95,460.13,493.2,510.76,527.11,0
18.77,19.84,31.39,153.35,179.25,180.55,198.3,232.64,234.28,241.46,298.86,337.76,338.91,518.27,544.37,546.93,1
10.56,12.11,15.68,40.09,47.15,47.75,53.39,56.1,59.79,63.81,74.6,76.9,77.36,105.83,109.17,113.33,2
101.52,166.45,303.83,340.33,349.84,425.93,429.54,543.58,586.34,695.88,703.54,717.05,728.58,836.43,868.76,869.83,0
8.85,110.58,114.38,119.3,161.93,163.02,174.1,181.87,199.02,239.6,303.63,307.48,310.0,325.69,346.5,393.22,0
2.2,2.77,4.69,7.35,16.77,24.56,25.09,27.98,29.92,30.83,31.56,33.5,37.26,38.61,45.73,49.62,2
5.06,9.31,17.67,18.08,24.78,32.48,38.9,40.81,45.47,51.49,67.67,82.3,86.75,94.19,112.76,114.57,3
0.1,4.16,4.4,5.5,5.57,5.97,7.13,8.03,8.74,8.84,10.14,11.53,12.35,12.53,12.69,13.86,0
0.11,3.37,7.98,18.49,19.29,21.11,43.91,51.82,54.59,54.68,55.54,62.05,68.72,82.62,92.92,94.84,0
29.44,32.65,54.53,58.33,64.63,74.35,100.83,104.08,107.18,124.37,140.0,186.89,207.98,208.51,215.01,261.76,7
22.57,59.63,62.9,78.33,92.19,134.44,180.68,212.0,223.25,308.91,376.85,490.82,525.08,534.07,560.26,568.2,3
54.7,117.16,167.89,270.16,324.27,457.35,543.55,546.27,547.14,566.95,620.21,659.82,745.81,777.24,802.02,813.92,0
8.33,8.39,12.29,30.53,49.93,81.72,90.51,105.71,129.91,132.3,134.18,152.46,208.77,220.15,220.72,221.01,2
7.45,7.8,107.6,204.61,353.03,403.15,509.71,514.04,584.14,594.53,597.83,609.64,659.74,731.17,836.17,854.55,1
16.84,23.38,25.38,26.64,56.46,83.89,99.6,121.71,136.77,139.11,158.09,169.4,174.97,185.78,208.46,231.81,3
16.37,16.72,26.51,35.21,35.87,56.92,60.55,60.93,72.87,82.91,84.23,92.07,109.1,113.84,116.74,117.88,11
127.06,132.76,148.81,218.02,253.28,258.07,286.91,314.29,376.66,402.92,416.42,422.07,456.08,528.83,560.5,743.22,12
151.09,160.63,184.32,217.92,230.37,303.99,442.94,451.6,460.09,521.0,528.69,685.53,695.39,745.97,763.8,770.33,4
12.37,82.58,86.71,195.8,198.55,238.24,241.11,260.79,323.82,348.58,371.73,448.78,486.89,492.27,492.56,503.95,0
22.46,42.09,43.76,52.63,81.43,86.2,98.23,137.4,192.73,231.58,259.02,263.22,271.86,286.81,291.08,332.3,3
57.97,92.85,111.22,117.2,126.31,190.58,227.2,239.74,298.65,319.65,356.75,382.07,440.6,474.87,538.02,571.61,4
78.85,100.89,103.57,128.12,132.03,142.25,156.7,210.68,244.02,395.21,506.06,519.76,530.57,586.64,630.85,647.24,5
2.24,15.2,28.75,31.99,40.49,43.85,46.55,46.72,47.46,62.18,69.36,96.55,101.32,102.29,105.78,109.27,0
104.88,147.58,183.46,209.43,230.92,255.88,302.75,344.5,359.51,377.41,379.13,389.77,462.59,469.5,471.81,475.46,13
12.21,16.87,62.82,66.88,88.36,96.87,142.55,178.21,210.79,217.91,317.02,327.11,332.68,338.66,346.12,366.81,1
36.92,44.65,54.73,62.67,71.6,78.94,109.83,139.59,147.11,158.22,170.68,192.14,194.81,205.26,225.79,234.67,5
205.15,210.66,212.5,290.1,369.36,434.79,447.01,451.72,510.98,611.86,620.6,681.11,691.37,691.38,722.24,962.6,4
