0.87,35.22,39.81,46.17,47.66,76.27,92.88,107.5,110.18,116.52,124.43,148.5,148.61,172.37,185.45,194.17,0
0.54,48.88,165.98,170.21,382.18,429.48,439.33,449.54,470.1,482.78,503.14,556.41,595.24,619.45,719.33,719.4,0
4.0,48.51,53.49,57.66,61.12,113.34,141.99,149.94,159.58,177.66,183.24,303.28,332.12,334.62,685.0,806.46,0
47.98,71.87,89.13,100.44,244.17,312.79,379.95,386.74,398.41,456.24,482.84,492.9,506.56,507.05,537.5,567.02,3
41.42,149.35,163.86,207.31,247.35,261.59,261.71,278.83,300.1,303.76,307.49,335.46,363.21,382.77,413.94,470.7,10
29.92,48.89,68.69,77.84,100.12,107.48,110.8,127.46,147.62,166.49,167.13,173.3,195.52,198.27,204.82,271.72,10
3.4,59.0,150.84,161.42,172.4,194.98,201.3,222.27,468.21,481.48,509.79,530.14,557.83,592.6,687.53,735.54,0
42.71,52.73,104.47,112.84,122.57,256.73,270.84,290.71,293.54,382.47,491.18,512.7,523.44,582.39,612.47,669.86,4
106.61,116.49,136.96,163.91,188.2,214.9,218.58,227.52,239.38,259.59,291.54,294.18,296.83,307.59,323.04,333.22,13
11.46,17.85,19.32,121.8,152.84,191.12,260.27,296.26,324.07,327.63,328.7,341.59,370.86,388.5,439.25,443.54,2
117.63,147.43,292.22,348.59,419.77,467.76,516.54,522.43,566.83,666.91,716.42,727.17,836.91,887.66,901.58,928.54,1
4.6,7.09,16.3,20.29,22.62,24.12,24.49,24.51,31.39,38.82,42.14,42.85,48.39,57.62,57.95,61.48,7
116.61,200.02,317.05,319.23,359.16,366.66,398.51,481.17,557.55,580.65,609.55,632.38,648.07,685.49,745.14,768.88,13
65.95,182.49,185.12,204.07,209.45,209.6,225.14,271.28,301.29,363.49,380.75,390.71,397.53,430.89,445.37,465.41,15
16.48,32.9,67.96,91.2,104.04,110.91,160.75,166.01,238.05,270.12,283.38,335.34,342.81,367.61,384.06,403.58,1
2.69,6.15,16.61,31.6,41.23,70.74,76.22,203.5,214.42,220.63,233.41,237.55,297.88,347.67,406.51,410.62,1
4.12,13.8,30.8,33.2,33.57,41.06,48.62,56.75,60.72,73.7,74.67,76.5,87.09,97.78,98.35,123.06,6
86.91,88.93,90.91,189.09,212.54,213.07,255.29,316.86,373.94,410.93,420.0,437.4,438.12,485.97,500.49,530.84,2
0.67,41.96,76.19,86.61,134.26,137.73,140.29,140.74,173.59,176.04,214.26,217.53,226.95,246.28,261.88,267.5,0
7.75,7.97,64.47,75.83,87.81,97.49,100.86,108.54,142.9,173.81,179.88,185.38,235.29,276.31,282.9,283.05,1
101.26,117.99,213.48,268.81,339.27,365.25,382.2,473.89,505.64,509.36,560.08,595.61,625.85,666.5,695.79,772.66,1
2.72,8.46,27.0,36.79,54.52,84.41,94.81,125.8,125.9,127.89,136.86,158.1,175.72,178.24,205.09,228.24,0
69.57,71.01,88.56,172.11,197.21,232.8,261.34,287.29,382.24,428.58,461.37,463.96,531.84,535.85,557.13,643.64,2
2.42,7.36,8.68,9.13,16.8,16.92,17.27,18.75,27.83,35.86,40.88,45.57,49.37,51.13,55.78,69.14,3
68.73,89.08,140.9,164.29,178.63,184.85,302.89,315.95,359.99,413.53,451.4,505.77,516.54,550.77,565.07,650.88,5
17.47,22.82,29.3,46.43,101.71,113.49,175.49,224.48,253.82,292.86,306.93,324.45,410.55,468.36,483.49,647.63,2
15.75,76.98,83.96,122.53,135.75,293.29,318.81,486.53,509.3,536.51,633.73,670.34,717.02,747.19,759.57,785.37,0
22.55,40.31,104.05,149.89,174.96,204.08,213.87,272.35,296.86,332.22,343.24,396.75,457.34,484.1,651.78,799.73,1
