149.67,215.0,325.0,376.0,1
90.0,395.5,472.0,531.0,0
143.0,351.86,615.0,749.0,0
17.0,139.0,155.0,339.0,0
154.0,226.3,482.0,503.0,1
137.0,335.47,342.0,859.0,0
5.23,37.0,70.0,116.0,0
151.0,367.88,514.0,615.0,0
27.78,31.0,37.0,37.59,3
68.0,86.06,163.0,207.11,1
301.0,550.44,721.0,825.0,0
15.0,268.0,322.71,348.0,0
51.0,122.49,335.0,441.0,0
557.0,569.72,649.0,674.65,3
18.33,45.0,310.0,350.54,0
55.67,85.0,125.0,240.29,1
35.0,36.0,84.88,212.0,1
11.0,36.44,36.0,218.62,2
112.0,123.0,128.25,156.0,3
2.65,20.0,28.0,43.0,0
120.0,365.07,481.0,498.0,0
67.99,283.0,310.0,319.0,0
97.78,200.0,296.0,372.0,0
263.78,483.0,539.65,817.0,0
35.0,158.0,227.0,244.51,0
49.54,286.0,434.0,509.0,0
129.68,225.0,299.0,333.08,3
96.0,272.0,334.0,637.94,0
21.62,207.0,277.41,463.0,0
27.74,221.0,324.0,376.36,0
8.0,12.51,86.0,188.0,1
154.82,186.0,352.0,376.0,1
259.0,343.93,411.0,647.0,2
37.67,92.0,154.0,162.0,0
261.73,298.0,488.0,559.13,1
74.49,210.0,327.0,584.0,0
335.38,343.0,361.0,379.0,3
43.0,86.31,122.0,124.45,3
444.21,458.0,525.0,533.0,3
15.54,15.0,22.0,98.77,1
140.9,473.0,611.0,611.0,0
25.07,54.0,83.0,120.0,2
138.85,308.0,392.0,458.0,0
50.16,186.0,230.0,231.61,0
30.0,50.48,188.0,218.0,1
75.39,78.0,419.0,847.01,1
28.98,284.0,412.03,677.0,0
110.0,144.33,429.0,786.0,1
314.0,593.63,650.0,736.0,0
10.0,32.0,315.0,377.83,0
93.0,115.84,595.0,733.0,1
24.89,52.0,85.0,88.51,3
78.66,149.0,471.0,569.0,0
199.0,309.11,316.0,421.0,2
41.0,73.56,89.0,115.0,2
90.46,158.0,279.0,660.0,1
42.22,102.0,117.0,318.0,0
4.0,6.72,7.0,9.0,3
104.0,340.0,408.6,791.0,0
296.96,386.0,473.62,712.0,1
45.64,138.0,273.0,556.0,0
362.0,455.23,556.0,602.0,1
157.89,255.0,476.0,906.0,0
8.0,91.0,109.64,426.0,0
42.0,81.64,221.0,318.57,1
8.0,56.71,79.0,140.0,0
14.0,61.32,200.0,241.0,0
214.4,387.0,403.0,720.0,2
46.08,345.0,486.0,644.0,0
167.0,247.0,370.87,585.0,2
552.81,652.0,700.85,893.0,1
189.0,316.14,470.0,885.0,0
43.0,524.21,643.0,775.0,0
86.52,222.0,336.0,388.15,0
57.5,206.0,339.0,461.0,0
69.0,91.79,363.0,399.0,1
58.0,67.95,377.0,465.0,1
0.09,0.0,0.0,0.0,1
3.61,4.0,4.94,6.0,2
75.0,132.5,199.0,211.41,3
83.79,174.0,274.42,502.0,0
40.0,103.0,107.57,135.0,2
237.0,262.79,326.0,688.0,2
343.0,359.01,541.0,671.0,1
99.0,593.4,671.0,677.0,0
39.0,545.0,723.0,747.55,0
64.0,217.11,292.0,365.0,0
10.88,12.0,14.0,18.0,3
343.83,539.0,712.0,803.0,0
79.0,157.67,311.0,545.0,0
70.86,105.0,110.0,275.0,2
326.0,461.0,544.0,735.77,2
17.0,28.0,50.0,87.23,1
16.47,40.0,209.0,218.0,0
154.52,289.0,306.0,334.02,3
17.0,182.0,466.25,496.0,0
13.37,68.0,200.0,245.0,0
56.0,161.35,261.0,341.0,0
74.0,96.51,286.0,326.0,1
23.0,217.0,400.0,418.14,0
89.0,288.0,360.15,431.0,0
707.0,727.77,821.0,873.0,0
21.21,63.0,102.0,173.0,0
35.01,55.0,68.0,174.0,2
26.0,100.0,133.0,149.55,0
40.0,61.34,154.0,272.0,1
2.31,88.0,229.0,254.0,0
34.67,40.0,600.0,644.0,1
0.0,6.82,109.0,110.0,0
55.72,90.0,96.0,117.0,3
25.0,78.47,150.0,221.69,0
100.53,255.0,263.0,351.9,0
304.73,431.0,438.96,583.0,2
20.0,134.0,239.31,254.0,0
96.72,147.0,156.0,446.0,2
96.0,213.49,371.0,765.19,0
132.43,249.0,325.0,733.0,0
24.0,280.87,308.0,455.0,0
6.94,53.0,89.0,99.0,0
11.0,36.77,188.0,421.47,0
2.0,7.84,19.0,39.0,0
21.54,232.0,283.0,299.0,0
83.26,289.0,340.0,466.0,0
35.64,37.0,54.0,89.0,2
193.39,299.0,351.0,474.9,2
28.0,167.0,232.67,406.0,0
56.13,410.0,422.36,462.0,0
1.19,181.0,249.0,281.0,0
75.19,223.0,258.0,418.62,0
37.06,73.0,357.0,359.11,1
2.8,2.0,7.0,9.0,1
4.0,14.83,39.0,79.0,0
127.0,183.39,355.0,562.0,1
13.0,19.36,50.0,96.0,1
170.0,450.34,457.0,461.0,0
279.07,425.0,448.0,772.0,2
302.62,466.0,529.0,854.97,2
108.0,199.35,232.0,286.0,2
16.0,188.0,292.0,389.28,0
110.24,211.0,464.31,923.0,0
11.0,33.64,188.0,237.0,0
75.0,95.51,312.0,332.0,1
0.72,19.0,67.0,101.0,0
460.39,610.0,634.0,776.0,2
71.42,129.0,240.0,336.0,1
77.0,173.15,276.0,391.0,0
558.88,638.0,647.0,692.0,2
235.0,451.5,496.0,619.0,0
28.37,28.0,93.0,107.0,1
121.17,442.0,470.49,591.0,0
1.0,61.31,68.0,127.32,0
16.0,114.13,249.0,260.0,0
20.0,49.53,78.0,78.0,3
16.0,42.0,75.4,121.0,0
46.96,167.0,224.0,785.08,0
301.0,402.21,419.0,680.0,2
36.0,250.77,461.0,728.59,0
196.41,233.0,324.0,327.0,3
11.03,25.0,571.0,667.22,1
39.39,443.0,540.0,631.0,0
61.59,279.0,281.0,336.72,0
70.77,310.0,353.0,548.0,0
130.02,550.0,628.0,849.86,0
70.19,75.0,106.96,206.0,2
8.0,14.0,18.0,26.04,2
88.1,98.0,222.0,300.27,1
71.16,206.0,259.0,278.0,0
80.94,347.0,434.0,495.0,0
38.0,115.9,144.0,561.0,0
114.0,151.84,238.0,240.04,3
63.36,248.0,278.0,298.31,0
78.04,80.0,190.0,339.0,1
199.0,246.92,654.0,720.0,1
128.0,152.76,329.0,429.0,1
147.0,337.5,661.0,704.0,0
44.0,123.0,587.07,590.0,0
48.56,91.0,173.0,306.8,1
30.17,47.0,171.47,293.0,1
220.21,308.0,354.0,408.0,3
204.0,442.0,571.0,724.1,0
0.93,242.0,411.0,420.26,0
243.0,406.0,620.32,703.0,0
70.6,128.0,161.0,227.92,2
19.0,26.69,71.0,159.96,1
258.0,420.42,460.0,547.0,2
8.0,71.0,85.0,111.71,0
94.0,96.35,351.0,598.56,1
93.98,219.0,306.0,478.0,0
106.21,259.0,316.0,656.0,0
362.0,665.48,798.0,812.95,0
88.57,88.0,156.0,167.62,1
66.0,377.0,534.5,565.0,0
11.57,19.0,35.0,62.0,2
12.0,97.67,208.0,211.49,0
103.0,105.0,399.0,484.24,1
99.0,268.89,464.0,558.93,0
26.98,49.0,61.0,158.0,2
17.0,48.0,131.23,212.0,0
320.07,369.0,674.0,918.0,1
57.0,108.22,216.0,250.0,0
91.3,162.0,175.0,258.04,2
141.06,164.0,227.0,474.33,2
32.0,65.96,74.0,75.0,3
3.0,127.33,207.0,294.81,0
189.26,215.0,235.82,258.0,3
11.52,39.0,251.0,336.22,0
534.0,588.84,648.0,677.0,3
584.0,609.21,667.0,679.0,1
138.0,192.32,227.0,364.38,2
442.0,557.47,558.0,579.38,3
11.0,12.14,15.0,18.0,2
116.0,243.84,260.0,345.0,2
158.12,463.0,677.62,764.0,0
3.0,6.18,16.0,24.0,1
148.0,213.2,243.0,411.0,2
212.73,374.0,388.0,536.0,2
467.0,526.51,808.0,822.0,1
17.0,20.26,71.0,187.0,1
65.84,291.0,388.55,469.0,0
47.0,152.0,171.17,396.0,0
10.03,42.0,68.0,76.0,0
42.0,144.68,194.0,253.23,0
44.75,79.0,92.0,100.04,3
271.0,547.49,739.0,778.0,0
81.0,180.02,344.0,508.0,0
207.0,246.57,400.0,724.64,1
22.67,203.0,221.0,745.0,0
224.0,536.99,692.0,737.0,0
158.0,209.0,223.56,225.0,3
19.11,89.0,229.0,304.0,0
36.0,46.29,58.0,89.0,2
34.26,152.0,222.27,442.0,0
2.0,63.83,92.0,210.0,0
367.6,589.0,631.0,829.0,0
363.0,614.0,740.36,869.0,0
245.31,332.0,371.0,611.39,2
6.0,97.0,171.1,204.0,0
192.0,434.16,512.0,617.0,0
28.53,44.0,54.0,58.0,3
6.0,29.74,78.0,224.0,0
238.04,249.0,256.0,258.0,3
3.0,16.31,37.0,47.0,0
0.32,0.0,0.0,1.0,1
64.81,103.0,116.02,203.0,2
338.0,476.09,665.0,828.0,1
21.0,34.52,39.0,104.12,2
4.0,18.5,38.0,59.0,0
190.0,193.26,382.0,385.0,1
24.0,88.18,182.0,219.0,0
325.0,335.0,383.94,435.0,3
212.0,375.0,433.0,698.07,0
187.14,244.0,247.81,280.0,3
20.32,204.0,243.0,264.0,0
62.0,127.87,326.0,380.0,0
108.0,153.06,199.0,253.0,2
38.77,95.0,143.0,237.95,0
3.0,18.13,96.0,118.0,0
161.65,232.0,251.0,304.9,3
167.16,192.0,226.0,235.0,3
8.0,11.52,11.0,14.0,2
380.5,489.0,595.0,649.0,3
70.54,170.0,201.0,280.78,2
15.0,38.39,46.0,53.0,3
183.0,204.0,230.78,266.0,3
182.54,201.0,213.2,726.0,2
36.0,79.0,179.45,214.0,1
333.0,337.0,610.93,830.0,1
208.0,215.01,289.0,339.0,2
48.0,210.66,892.0,907.0,0
29.0,282.46,293.0,470.0,0
26.07,207.0,362.0,370.23,0
69.11,94.0,102.0,207.0,2
12.39,37.0,40.0,42.41,3
86.22,200.0,374.89,419.0,0
39.0,46.0,51.82,54.0,2
71.96,93.0,98.0,112.69,3
83.0,99.38,178.0,303.0,1
462.0,601.39,621.0,691.41,2
84.46,134.0,247.89,302.0,1
80.71,629.0,652.0,827.0,0
92.0,253.07,423.0,470.0,0
60.37,154.0,245.0,351.0,0
42.41,85.0,118.0,207.0,1
122.31,201.0,289.57,381.0,1
2.53,6.0,7.0,28.0,2
4.0,8.46,15.0,25.0,1
4.03,11.0,12.05,20.0,2
245.0,584.02,673.0,785.0,0
15.0,38.31,69.0,98.0,0
129.0,282.7,563.0,596.3,0
294.0,418.0,463.0,532.1,3
509.0,531.0,606.0,867.3,2
257.0,314.0,326.34,435.0,2
78.02,102.0,198.0,294.0,1
104.0,225.0,320.73,326.0,0
61.15,157.0,568.0,764.0,0
8.98,12.0,12.0,17.08,3
48.5,123.0,500.86,545.0,0
186.43,502.0,676.0,800.0,0
259.17,273.0,297.48,310.0,3
85.0,117.0,153.31,278.0,2
39.0,54.96,121.0,147.0,1
29.0,82.63,149.0,168.11,0
14.75,43.0,235.0,295.0,0
31.0,129.88,204.0,208.0,0
40.82,61.0,139.0,159.85,1
259.1,387.0,461.5,530.0,3
16.0,39.0,93.15,187.0,0
107.0,332.67,362.0,506.61,0
168.0,248.0,548.79,630.0,1
129.0,197.69,315.0,321.0,3
315.0,336.27,433.0,478.0,3
11.0,22.69,110.0,350.0,1
2.0,9.0,10.12,12.0,0
2.0,4.0,139.0,196.52,1
2.0,28.02,126.0,238.0,0
116.0,352.0,409.0,655.55,0
157.0,237.0,555.35,581.0,1
692.0,714.0,783.06,865.0,3
5.01,45.0,106.85,281.0,0
4.09,109.0,174.49,219.0,0
158.0,164.9,171.0,179.0,3
119.0,275.8,398.0,668.0,0
368.0,377.86,768.0,822.62,1
49.0,253.0,493.99,516.0,0
4.0,10.0,23.77,53.0,1
39.0,44.56,113.0,249.0,1
107.0,115.0,293.9,328.0,1
456.0,553.59,685.0,692.0,1
172.56,374.0,386.51,445.0,3
130.0,224.0,377.0,395.0,1
31.87,290.0,360.0,399.81,0
7.0,17.97,21.0,46.0,2
5.73,73.0,119.0,398.36,0
107.0,205.9,235.0,246.0,3
87.0,174.71,263.0,476.0,0
33.0,110.57,168.0,219.0,0
101.0,132.0,139.0,277.97,2
89.0,116.11,464.0,814.0,1
3.0,19.0,35.14,163.0,0
131.0,133.0,203.0,221.14,3
9.37,30.0,46.0,66.0,0
25.0,43.88,54.0,71.67,2
162.76,246.0,338.0,678.21,1
10.0,15.15,50.0,110.12,1
2.1,55.0,76.0,254.43,0
370.0,422.41,472.0,602.0,2
462.0,692.01,798.0,826.0,0
38.0,85.4,94.0,97.0,3
27.0,93.2,314.0,315.0,0
12.38,357.0,600.87,739.0,0
723.0,751.97,843.0,912.0,2
0.57,3.0,5.0,11.0,0
97.0,113.48,136.0,144.0,3
275.11,354.0,507.0,558.0,1
113.54,113.0,128.24,214.0,2
203.0,253.56,463.0,467.0,1
39.3,208.0,231.0,269.0,0
10.0,45.0,81.7,138.0,0
4.0,113.88,236.0,301.32,0
52.0,71.64,115.0,119.51,3
109.0,154.19,430.0,617.0,1
14.2,45.0,132.0,247.0,0
94.64,102.0,307.13,370.0,1
31.28,35.0,60.0,74.29,1
544.0,579.15,642.0,846.0,1
68.47,111.0,113.0,282.3,2
13.0,55.08,75.0,79.0,0
138.82,259.0,298.0,341.0,2
202.0,442.14,757.0,833.0,0
21.0,110.47,338.0,748.0,0
314.0,348.42,364.0,379.0,3
290.5,656.0,697.0,904.0,0
29.0,54.0,58.88,60.0,3
221.07,276.0,290.14,515.0,2
331.85,364.0,721.08,752.0,1
218.0,312.43,503.0,569.0,1
43.0,111.0,136.0,192.49,0
176.0,202.0,474.5,480.0,1
424.0,457.0,502.37,514.0,3
1.0,9.01,12.0,16.95,0
8.6,255.0,372.0,741.0,0
49.0,307.93,402.0,453.37,0
66.47,74.0,90.0,114.0,2
182.69,213.0,279.0,561.97,2
20.0,30.65,119.0,135.56,1
164.0,308.69,315.0,330.0,3
95.0,109.98,135.0,153.0,3
116.5,344.0,363.23,520.0,0
275.72,279.0,299.0,735.0,2
106.0,181.0,406.0,536.48,1
27.0,231.54,251.0,796.0,0
40.8,54.0,76.0,84.0,3
195.0,329.47,429.0,534.0,0
43.03,171.0,527.0,649.0,0
226.58,675.0,845.3,850.0,0
6.0,16.0,74.0,104.38,0
26.0,30.47,59.0,100.0,1
33.0,38.0,87.95,121.0,1
27.0,52.0,64.29,340.0,2
42.37,150.0,523.0,633.42,0
331.85,435.0,633.0,761.0,1
105.73,290.0,297.0,373.0,0
337.0,711.77,885.0,958.16,0
137.19,203.0,306.0,481.0,1
14.64,17.0,37.0,69.08,1
34.18,43.0,78.0,105.0,1
11.0,11.0,19.65,39.0,1
89.16,166.0,319.86,444.0,1
81.33,270.0,390.0,469.0,0
207.0,407.58,426.0,548.0,0
33.53,43.0,56.07,94.0,2
27.0,53.17,76.0,85.0,3
134.0,219.0,250.93,496.0,2
2.0,3.09,162.0,234.0,1
135.03,358.0,507.0,524.0,0
22.13,98.0,109.0,175.74,0
201.0,424.32,473.0,483.47,0
0.75,1.0,5.31,7.0,1
13.18,199.0,586.0,619.0,0
17.0,50.0,126.0,338.53,0
22.0,37.31,47.0,53.0,3
49.0,200.0,270.58,492.0,0
67.68,113.0,265.0,333.0,1
128.99,234.0,262.0,802.0,2
1.0,6.0,33.78,41.0,0
24.0,39.76,40.0,47.0,3
40.76,63.0,93.0,176.43,1
17.0,61.06,89.0,92.49,0
30.0,53.16,95.0,105.0,1
112.33,276.0,341.0,348.0,0
1.0,2.37,31.0,46.16,1
191.0,374.63,384.0,429.0,3
69.0,166.0,252.0,257.45,0
11.0,99.0,229.72,257.0,0
328.0,478.27,487.0,498.0,3
