5.5,226.0,298.0,709.0,0
154.21,165.0,184.0,211.94,3
10.06,16.0,19.0,67.0,2
22.0,90.57,155.0,343.0,0
187.0,247.38,421.0,437.0,1
105.0,115.0,121.9,166.0,2
14.48,53.0,62.0,105.0,2
3.09,4.0,132.0,157.64,1
19.0,98.58,235.0,723.0,0
373.29,386.0,901.0,976.95,1
1.0,230.0,306.79,415.0,0
167.81,302.0,342.0,404.0,0
2.0,66.02,93.0,368.0,0
163.0,273.8,606.0,734.0,0
75.0,509.0,703.0,732.43,0
29.0,50.46,65.0,96.0,2
82.46,122.0,168.0,230.0,1
31.0,61.0,99.0,151.74,1
325.0,659.43,714.0,715.0,0
1.0,42.0,216.29,351.0,0
225.0,255.23,290.0,397.41,2
334.4,425.0,433.0,751.98,2
1.67,4.0,5.0,5.0,2
95.0,405.62,636.0,937.0,0
49.0,341.0,390.89,458.0,0
98.56,148.0,330.45,431.0,1
148.63,189.0,195.96,447.0,2
36.0,109.52,189.0,271.0,0
187.04,213.0,222.26,302.0,3
31.0,303.0,472.94,568.0,0
4.0,270.0,317.48,487.0,0
90.0,271.0,423.81,708.0,0
140.0,501.27,536.0,924.0,0
7.0,65.09,93.0,102.0,0
17.5,45.0,80.0,99.51,0
8.13,141.0,147.13,259.0,0
5.19,21.0,62.0,104.0,0
199.65,571.0,680.0,858.0,0
39.23,86.0,97.0,131.87,2
83.96,255.0,521.0,531.79,0
0.0,0.0,0.82,1.0,0
36.37,153.0,191.0,458.0,0
391.0,443.0,559.86,679.0,3
172.31,317.0,682.0,831.0,0
39.0,100.0,106.22,125.0,3
59.54,217.0,316.0,436.0,0
11.0,29.0,42.0,57.3,3
8.92,54.0,216.0,225.0,0
7.0,73.54,219.0,291.0,0
22.0,60.0,143.42,347.0,0
273.25,296.0,310.0,350.0,3
1.0,6.11,12.0,13.0,0
17.88,178.0,256.0,724.0,0
4.0,249.27,249.0,504.9,0
26.0,54.0,74.0,86.66,3
9.0,34.72,104.0,239.0,0
70.0,111.71,160.0,195.0,1
123.0,135.63,147.0,242.0,2
294.0,315.12,337.0,608.0,2
22.18,28.0,81.0,89.44,1
299.65,300.0,529.72,576.0,1
20.0,116.45,234.0,280.0,0
46.94,118.0,260.0,293.0,0
2.0,33.23,39.0,46.0,0
91.42,99.0,225.0,300.57,1
259.0,376.45,384.0,406.0,3
24.0,263.0,388.74,405.0,0
131.07,178.0,184.0,231.0,3
1.05,27.0,59.31,71.0,0
83.79,141.0,199.0,305.0,0
13.64,81.0,182.0,239.0,0
5.55,81.0,82.0,111.29,0
87.2,413.0,583.0,655.0,0
64.0,105.79,143.0,144.0,3
358.0,639.0,659.73,840.0,0
17.0,82.0,102.24,262.0,0
44.04,100.0,100.0,131.19,2
267.0,330.0,692.2,754.0,1
225.25,554.0,579.0,750.0,0
1.12,13.0,16.57,20.0,0
4.0,30.0,38.49,45.0,0
69.0,90.0,127.48,132.0,3
24.12,228.0,342.0,427.0,0
405.69,530.0,567.0,590.48,3
256.71,451.0,590.77,841.0,0
14.35,65.0,254.0,654.0,0
36.0,78.59,99.0,106.0,3
33.56,402.0,622.89,873.0,0
26.82,32.0,81.03,88.0,1
41.3,190.0,202.54,572.0,0
83.0,109.0,118.71,211.0,2
256.0,280.0,299.28,445.0,2
64.0,95.04,491.0,697.33,1
137.0,143.72,165.0,393.0,2
115.33,140.0,173.0,282.0,1
18.0,297.51,435.0,692.0,0
10.0,30.92,230.0,262.9,1
32.42,40.0,131.0,212.0,1
5.54,8.0,85.25,97.0,1
254.19,467.0,472.0,596.0,2
214.91,309.0,360.67,422.0,1
255.35,294.0,317.42,318.0,3
165.0,399.72,493.0,753.0,0
26.0,243.14,256.0,271.0,0
46.65,222.0,324.46,374.0,0
25.0,48.0,162.42,192.0,1
235.0,282.14,306.0,416.68,1
183.0,349.0,453.96,573.0,0
497.0,497.97,539.0,766.0,2
22.54,88.0,159.56,161.0,0
99.82,145.0,489.0,508.0,1
153.82,198.0,296.0,317.0,1
23.0,34.0,85.5,93.0,1
16.36,54.0,131.0,315.0,0
26.0,33.11,298.0,395.0,1
368.0,536.71,590.0,705.38,1
4.0,9.98,19.0,42.88,1
2.0,3.0,5.0,13.88,1
86.75,125.0,154.85,286.0,1
36.35,87.0,147.0,234.84,1
175.94,379.0,532.0,803.0,0
3.72,10.0,30.0,186.18,0
28.0,264.35,295.0,416.0,0
140.0,495.14,498.0,863.0,0
95.0,152.17,250.0,444.75,0
232.1,290.0,328.0,592.0,2
76.15,122.0,143.0,174.0,2
244.0,532.62,634.0,635.0,0
