21.0,142.92,334.0,482.0,0
35.27,37.0,39.0,46.45,3
87.27,105.0,430.0,676.27,1
186.0,267.0,338.22,433.0,1
57.6,135.0,219.0,379.0,0
64.65,277.0,349.0,432.0,0
113.53,344.0,456.0,611.0,0
15.0,60.98,174.0,301.0,0
188.14,256.0,301.0,355.0,3
43.0,185.0,225.78,230.0,0
153.99,275.0,332.0,394.0,2
138.71,169.0,335.0,405.0,1
177.0,359.27,596.0,749.0,0
92.0,139.18,356.0,376.0,1
38.4,68.0,156.0,245.12,1
60.56,90.0,173.0,195.0,1
177.0,258.0,279.5,336.0,3
2.64,58.0,67.0,93.1,0
18.14,59.0,66.0,79.72,3
28.15,47.0,99.59,135.0,1
45.29,55.0,109.0,194.89,1
250.81,287.0,432.0,590.0,1
28.0,97.19,102.0,113.0,3
25.0,674.85,677.0,832.16,0
129.0,158.19,166.0,247.0,3
3.74,15.0,20.0,41.0,0
0.91,123.0,200.0,312.87,0
17.51,75.0,179.67,208.0,0
15.0,69.29,221.0,495.2,0
18.0,136.77,141.0,233.0,0
133.9,391.0,396.0,637.0,0
12.42,45.0,70.49,72.0,0
150.0,266.45,349.0,401.0,0
149.0,273.0,523.57,547.0,0
86.0,167.68,265.0,308.0,1
155.0,505.0,614.33,698.0,0
97.59,156.0,186.67,664.0,2
147.39,151.0,162.0,239.0,2
131.0,590.35,607.0,685.0,0
62.54,73.0,75.0,127.0,2
3.0,8.0,17.89,22.0,0
208.0,418.21,620.0,634.0,0
133.1,237.0,313.0,326.0,3
247.0,367.0,423.89,778.0,2
75.83,241.0,278.0,290.84,3
45.65,63.0,92.0,120.93,1
180.0,322.0,338.0,413.58,3
2.37,9.0,94.0,625.57,0
84.06,482.0,567.32,703.0,0
28.48,104.0,319.37,560.0,0
49.0,191.0,202.95,519.0,0
44.4,50.0,74.0,97.76,2
0.0,0.12,0.0,0.0,0
277.0,552.08,801.0,832.45,0
1.79,146.0,303.0,634.0,0
181.0,223.36,549.0,741.94,1
49.0,296.0,449.4,602.0,0
27.0,124.0,157.38,442.0,0
6.6,7.0,8.0,11.0,2
233.48,554.0,589.0,779.0,0
54.0,154.14,217.0,267.0,0
41.0,188.25,242.0,297.0,0
3.0,195.97,292.0,691.0,0
85.0,178.0,434.22,888.0,0
42.0,78.61,129.0,532.0,2
80.0,323.0,339.0,720.38,0
6.91,133.0,194.58,549.0,0
12.63,105.0,217.0,342.0,0
146.8,234.0,268.0,365.6,2
282.0,282.0,733.0,752.25,1
138.31,193.0,259.0,422.22,2
17.64,154.0,260.0,340.12,0
3.06,4.0,21.24,23.0,1
15.63,24.0,26.0,39.0,2
67.31,146.0,361.0,456.0,0
133.73,255.0,382.0,403.0,0
45.81,166.0,171.0,273.0,0
85.0,134.47,242.0,271.75,1
69.0,555.77,623.0,636.0,0
124.68,180.0,502.0,636.0,1
7.0,31.71,48.0,76.55,0
37.44,241.0,295.0,389.0,0
275.0,279.63,663.0,797.0,1
379.56,379.0,494.0,571.0,1
2.0,3.0,11.0,13.87,1
28.0,117.0,128.93,142.0,0
196.02,396.0,513.0,650.0,0
147.85,185.0,203.93,269.0,2
264.0,368.0,442.14,493.0,3
214.0,223.0,290.08,403.0,2
51.97,131.0,168.0,214.75,1
220.81,388.0,564.03,757.0,0
153.75,219.0,241.0,396.84,2
11.0,14.85,168.0,180.0,1
494.0,521.0,620.94,632.0,3
97.08,125.0,151.57,210.0,3
57.25,273.0,432.0,464.0,0
4.61,14.0,27.0,63.0,1
329.85,517.0,533.0,666.79,2
120.0,172.5,280.0,512.0,1
149.0,203.61,752.0,876.65,1
24.0,169.43,285.0,376.0,0
271.0,340.9,407.0,453.0,2
36.89,114.0,242.79,318.0,0
9.15,258.0,662.0,669.0,0
399.0,509.0,751.35,880.0,0
284.64,432.0,459.0,844.08,0
2.0,5.0,88.63,194.0,0
18.0,243.19,354.0,503.0,0
50.0,64.72,86.0,173.0,1
32.0,38.0,180.0,266.99,1
69.0,95.0,97.38,131.0,2
181.0,242.36,364.0,399.0,1
317.0,482.0,507.0,569.53,3
373.0,445.0,904.23,983.0,1
44.4,89.0,91.0,102.36,3
12.91,82.0,230.0,266.0,0
41.26,65.0,212.55,910.0,1
3.0,37.0,228.87,276.0,0
26.15,173.0,182.0,193.0,0
44.97,124.0,402.0,514.0,0
29.92,125.0,384.42,649.0,0
77.0,425.63,757.0,839.52,0
13.0,39.0,78.38,94.0,0
259.9,329.0,418.0,563.0,2
28.14,69.0,319.68,398.0,0
15.0,57.21,62.0,81.0,2
45.0,309.64,312.0,417.0,0
